nama_tempat,rating_tempat,user_ratings_total,latitude,longitude,alamat_tempat,place_id,distance
indomaret praja dalam k,4.1,17,-6.2505751,106.7834542,"jl. praja dalam k no.18, rt.9/rw.5, kby. lama sel., kota jakarta selatan",ChIJOwAAAAfxaS4RKTnNaZ1qgc4,1878.0347181290547
indomaret point,4.1,9,-6.236225300000001,106.7826683,"jl. st. no.3, rt.4/rw.1, kby. lama utara, kota jakarta selatan",ChIJEUFZ1DzxaS4RfUdVOuGCFGo,1005.1132055013617
indomaret bungur raya 2,4.8,77,-6.2476761,106.7817145,"jl. duku raya no.79-81, rt.14/rw.6, kby. lama utara, kota jakarta selatan",ChIJhV_DfRrxaS4Ry97kNCuA-dY,1504.2263918128367
indomaret ulujami,3.9,89,-6.2410821,106.7629435,"jl. ulujami raya no.11, rt.11/rw.5, ulujami, kota jakarta selatan",ChIJ4___P-fwaS4Ra-rEZZq9-CM,1269.1836761212085
indomaret kh ahcmad dahlan. {twxj},4.1,27,-6.2458778,106.7920332,"qq3r+jrr, jalan kh. achmad dahlan, rt.3/rw.1, kramat pela, kota jakarta selatan",ChIJuxnwDxPxaS4R4BeT2kbalvE,2273.3691296514476
indomaret assirot,4.3,156,-6.225558899999999,106.7751594,"jl. assirot no.6a, rt.5/rw.5, grogol sel., kota jakarta selatan",ChIJ8VBSPinxaS4Rsng_u-K88hw,1264.0630519302167
indomaret panjang cidodol 2 (tg26),3.8,8,-6.227386999999999,106.772065,"qqfc+2rv, jl. panjang cidodol, rt.14/rw.6, grogol sel., kota jakarta selatan",ChIJK5X2RyjxaS4RyPDN-Qxm35w,1062.4502418629675
indomaret al mubarok 1,4.6,80,-6.239336199999999,106.7710655,"jl. al mubarok 1 no.14, rt.8/rw.6, cipulir, kota jakarta selatan",ChIJuVSpxN_waS4Rm819BJDCdw0,395.54962991011485
indomaret,5,3,-6.2375076,106.7638955,"jl. ciledug raya no.59, rt.1/rw.3, ulujami, kota jakarta selatan",ChIJSaRPzt3waS4R3DqqT8nucVY,1074.8752359988987
indomaret kostrad pusri,4.8,17,-6.2337088,106.7574351,"jl. kostrad pusri (sp.mitra diskon) no. 2a, petukangan utara, pasanggrahan, rt.2/rw.11, north petukangan, south jakarta city",ChIJz6qqqsnwaS4RAC370aGrhq4,1819.463438934865
indomaret delman utama. {f763},4,123,-6.247976299999999,106.7728671,"jl. delman utama, rt.2/rw.11, kby. lama utara, kota jakarta selatan",ChIJR9-Fph3xaS4R5_wCOsFGSn0,1243.1321717957944
indomaret pesanggrahan bintaro (tp12),4.1,20,-6.254884199999999,106.7566629,"jalan uluhjami, rt.12/rw.6, pesanggrahan, rt.12/rw.6, pesanggrahan, rt.12/rw.6, pesanggrahan, kota jakarta selatan",ChIJex_w2-_waS4R6VXC2vkXSFA,2745.455620935215
indomaret peninggaran raya,4.2,18,-6.2443344,106.7725693,"jl. peninggaran raya no.9, kby. lama utara, kota jakarta selatan",ChIJmemSdh7xaS4R82TubBojfuI,843.221233637367
kebayoran lama indomaret assirot,4.7,213,-6.2253634,106.7782561,"jl. raya kby. lama no.n 44, rt.7/rw.1, grogol sel., kota jakarta selatan",ChIJeZWj6y7xaS4RkU4hCYZW7ig,1374.164221358038
indomaret swadarma 1. texu,4.5,60,-6.228395799999999,106.7606678,"qqc6+j7v, jl. swadarma raya, rt.1/rw.2, ulujami, kota jakarta selatan",ChIJOwckatDwaS4RpIzxDLhO1EM,1708.609262679022
indomaret ulujami 2,4.3,106,-6.2475986,106.7632979,"jl. ulujami raya jl. h. buang no.gg, rt.1/rw.7, ulujami, kota jakarta selatan",ChIJ4___P-fwaS4RZ-EO8PKFun8,1652.8651573079449
indomaret pesanggrahan permai,3.9,15,-6.237529299999999,106.7545527,"jl. pesanggrahan iv, rt.1/rw.7, petukangan sel., kota jakarta selatan",ChIJz6qqqsnwaS4RxD9ldK9oKKo,2106.353595343525
indomaret palem raya. fgul,4.4,97,-6.2262773,106.7574534,"jl. palem raya no.3, petukangan utara, kota jakarta selatan",ChIJH36UOM7waS4RPJe-iO0msh0,2134.916163410666
"indomaret, taman alfa indah. t039",4.4,163,-6.2241206,106.7548738,"jl. taman alfa indah blok k. 1 no.46-47, rt.10/rw.7, petukangan utara, kota jakarta selatan",ChIJe6ZjJMzwaS4RkAqiCOaJD-E,2505.2969134909818
